TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,184812,142,191
-1,187562,208,183
-1,194875,179,98
-1,204187,281,72
-1,206750,340,191
-1,209312,343,191
-1,211875,345,199
-1,214437,347,191
-1,217000,345,191
-1,220125,347,191
-1,222687,357,183
-1,225250,359,191
-1,227875,369,191
-1,230625,376,191
-1,233187,380,191
-1,235937,356,191
-1,241875,111,183
-1,244437,77,191
-1,247000,74,191
-1,249562,70,191
-1,252250,66,191
-1,255000,69,191
-1,257750,68,191
-1,260500,65,183
-1,263250,59,191
-1,265812,62,191
-1,268375,63,191
-1,271125,54,183
-1,273875,56,191
-1,276625,57,191
-1,279875,85,183
-1,282062,197,199
-1,284250,198,199
-1,286500,194,199
-1,288687,194,199
-1,290875,194,199
-1,293062,193,199
-1,295250,193,199
-1,297437,193,199
-1,299625,196,199
-1,301812,197,199
-1,304000,197,199
-1,306187,200,199
-1,308437,200,199
-1,310625,206,199
-1,312812,208,199
-1,315000,211,199
-1,317562,215,191
-1,320125,195,199
-1,322687,190,191
-1,325437,167,199
-1,328125,156,191
-1,330562,157,191
-1,333062,162,199
-1,341125,170,98
-1,344625,154,159
-1,347375,149,183
-1,350625,144,175
-1,353562,135,191
-1,356687,134,175
-1,359437,132,183
1504844424226,2375,128,183
-1,5125,129,175
-1,7875,117,191
-1,10687,113,199
-1,18562,47,98
-1,21187,39,183
-1,24312,48,183
-1,27750,47,167
-1,30875,42,175
-1,33437,39,191
-1,40750,27,98
-1,52250,22,70
-1,55375,18,183
-1,57937,17,191
-1,60687,14,191
-1,63062,14,199
-1,65250,14,199
-1,67812,20,183
-1,76125,25,98
-1,85125,18,84
-1,97500,25,45
-1,104562,52,98
-1,107125,56,191
-1,110187,57,183
-1,112750,53,191
-1,116062,56,183
-1,119562,65,159
-1,128125,50,98
-1,136750,63,84
-1,139312,67,191
-1,141875,69,191
-1,144562,67,191
-1,147312,73,191
-1,149875,70,191
-1,152437,77,191
-1,155187,92,191
-1,167812,1,45
-1,180625,141,70
-1,183187,151,191
-1,185750,139,199
-1,189187,218,175
-1,192312,174,183
-1,195812,204,159
-1,199437,190,183
-1,206000,335,112
-1,208750,340,183
-1,211312,347,191
-1,213875,347,191
-1,216437,351,191
-1,219187,348,191
-1,221937,354,191
-1,224500,356,191
-1,227125,367,191
-1,229875,375,191
-1,232625,380,191
-1,235375,358,191
-1,238187,337,191
-1,244625,74,112
-1,247187,78,191
-1,249875,69,183
-1,252625,68,191
-1,255375,70,191
-1,258125,68,191
-1,260875,62,183
-1,263625,60,191
-1,266750,60,191
-1,269312,55,183
-1,271812,57,183
-1,274375,57,191
-1,277125,55,191
-1,280437,126,183
-1,283000,199,199
-1,285562,195,199
-1,287937,193,199
-1,290312,192,199
-1,292875,193,199
-1,295437,193,199
-1,298000,194,199
-1,300187,194,199
-1,302750,197,199
-1,305312,198,199
-1,307500,202,199
-1,309875,204,199
-1,312062,206,199
-1,314250,209,199
-1,317000,214,199
-1,319562,200,191
-1,322312,193,199
-1,325062,168,199
-1,327812,156,191
-1,330562,157,191
-1,333062,162,191
-1,341687,166,84
-1,345187,153,159
-1,348250,146,175
-1,351375,137,167
-1,354312,135,175
-1,357062,128,175
1504844424226,125,132,183
-1,2937,129,175
-1,5687,124,183
-1,8250,115,191
-1,11000,111,199
-1,18375,40,98
-1,21562,43,175
-1,24437,43,183
-1,27937,50,167
-1,31062,37,175
-1,33625,37,191
-1,37062,38,167
-1,40187,17,175
-1,45687,25,175
-1,54062,19,98
-1,56812,14,191
-1,59375,18,191
-1,61750,18,199
-1,63937,12,199
-1,66687,17,199
-1,69875,25,175
-1,72812,23,175
-1,82000,19,84
-1,86062,22,175
-1,98250,18,50
-1,105125,55,112
-1,107687,58,191
-1,110750,57,167
-1,113312,54,191
-1,116812,62,159
-1,120812,70,175
-1,127937,43,98
-1,136937,63,84
-1,139500,65,191
-1,142000,66,191
-1,144562,68,199
-1,147125,72,191
-1,149875,70,191
-1,152437,78,191
-1,155187,95,191
-1,168000,1,40
-1,180812,142,65
-1,183375,152,191
-1,185562,137,199
-1,188500,231,175
-1,191187,163,191
-1,194687,199,175
-1,204187,279,72
-1,206750,339,191
-1,209500,345,191
-1,212250,347,191
-1,215000,351,191
-1,217562,348,191
-1,220500,350,191
-1,223062,356,191
-1,225625,362,191
-1,228187,368,191
-1,230812,383,183
-1,233562,375,191
-1,236125,354,191
-1,242062,107,183
-1,244625,75,191
-1,247875,75,191
-1,250625,69,191
-1,253187,70,191
-1,255937,73,199
-1,258687,71,191
-1,261437,64,191
-1,264187,63,191
-1,266750,59,191
-1,269625,56,183
-1,272187,55,191
-1,274750,56,191
-1,277312,58,191
-1,280437,136,183
-1,282625,197,199
-1,285187,198,199
-1,287375,192,199
-1,289562,193,199
-1,291750,194,199
-1,294312,192,199
-1,296875,193,199
-1,299437,194,199
-1,302187,195,199
-1,304750,197,199
-1,307312,202,199
-1,309875,204,199
-1,312062,206,199
-1,314625,210,199
-1,317187,214,199
-1,319750,198,191
-1,322312,190,199
-1,325062,168,199
-1,327812,157,191
-1,330562,159,191
-1,333250,166,199
-1,341500,167,98
-1,344625,151,167
-1,347750,144,175
-1,350812,138,175
-1,353750,134,183
-1,357062,133,175
1504844424226,125,135,175
-1,2937,123,183
-1,5500,125,183
-1,8250,115,191
-1,11000,114,199
-1,18375,47,98
-1,21562,42,183
-1,24312,45,175
-1,27937,44,167
-1,31062,40,175
-1,33812,37,191
-1,37250,33,159
-1,39812,24,183
-1,45500,32,175
-1,54062,19,98
-1,56625,20,191
-1,59375,18,191
-1,61750,19,199
-1,63937,13,199
-1,66687,18,199
-1,70187,33,159
-1,73375,24,183
-1,77375,12,167
-1,85500,18,98
-1,97687,10,40
-1,104937,54,112
-1,107500,51,191
-1,110562,58,167
-1,113125,54,199
-1,116812,60,175
-1,120062,68,183
-1,127750,49,98
-1,133250,51,175
-1,135812,67,191
-1,138375,67,191
-1,140937,67,191
-1,143500,65,191
-1,146062,69,191
-1,148812,70,191
-1,151562,77,191
-1,154437,81,191
-1,167062,1,55
-1,179875,154,40
-1,182437,140,199
-1,184812,137,199
-1,187937,220,175
-1,190875,164,175
-1,194125,199,175
-1,204000,269,72
-1,206562,339,191
-1,209312,342,183
-1,212062,345,191
-1,214812,347,191
-1,217562,345,191
-1,220500,350,191
-1,223062,360,191
-1,225625,364,191
-1,228187,370,191
-1,230812,377,191
-1,233562,378,191
-1,235937,351,191
-1,242250,112,191
-1,244812,76,191
-1,247500,75,191
-1,250062,70,191
-1,252812,68,191
-1,255562,69,191
-1,258312,65,191
-1,261062,61,183
-1,263812,61,191
-1,266562,60,191
-1,269312,57,183
-1,272187,60,191
-1,274750,59,191
-1,277500,56,191
-1,280812,149,175
-1,283000,198,199
-1,285187,194,199
-1,287750,194,199
-1,290125,194,199
-1,292312,194,199
-1,294500,194,199
-1,296687,193,199
-1,298875,195,199
-1,301125,196,199
-1,303312,199,199
-1,305875,199,199
-1,308437,204,199
-1,311125,204,199
-1,313375,209,199
-1,315562,211,199
-1,318125,215,191
-1,320687,194,199
-1,323250,183,199
-1,325937,165,199
-1,328312,156,199
-1,331062,157,191
-1,334000,167,191
-1,342250,161,98
-1,345187,152,167
-1,348250,140,167
-1,351562,140,175
-1,354687,136,175
-1,357750,127,175
1504844424227,875,129,183
-1,3625,121,183
-1,6437,123,191
-1,8812,112,199
-1,13250,92,199
-1,16375,39,175
-1,18937,42,183
-1,22062,44,175
-1,25187,43,175
-1,28687,44,159
-1,31250,38,183
-1,33812,39,191
-1,41125,24,98
-1,52625,12,70
-1,55187,17,183
-1,57937,13,183
-1,60500,18,191
-1,62875,17,199
-1,65062,17,199
-1,67625,14,191
-1,75750,19,98
-1,83875,17,98
-1,96625,24,40
-1,104562,49,98
-1,107125,56,191
-1,110187,58,183
-1,112750,54,191
-1,116062,56,183
-1,125000,61,84
-1,127937,38,175
-1,137125,66,84
-1,139625,65,191
-1,142187,67,191
-1,144750,65,199
-1,147500,72,191
-1,150250,71,191
-1,153000,75,191
-1,155750,97,191
-1,168187,1,35
-1,181312,133,35
-1,183875,152,175
-1,186437,165,199
-1,189937,207,175
-1,192687,181,183
-1,203250,250,70
-1,205812,339,191
-1,208562,338,191
-1,211312,345,191
-1,214062,348,191
-1,216812,347,191
-1,219562,350,191
-1,222312,358,183
-1,225062,361,183
-1,227875,368,191
-1,230625,379,191
-1,233375,377,191
-1,236125,349,191
-1,242062,107,183
-1,244812,75,191
-1,247312,73,183
-1,249875,69,183
-1,252437,69,191
-1,255000,74,191
-1,257750,69,191
-1,260500,64,191
-1,263250,62,191
-1,266000,60,191
-1,268750,58,191
-1,271500,58,191
-1,274562,57,191
-1,277125,58,191
-1,280625,122,183
-1,283375,195,199
-1,285562,196,199
-1,287562,192,199
-1,289750,193,199
-1,292312,194,199
-1,294687,191,199
-1,296875,194,199
-1,299062,194,199
-1,301250,194,199
-1,303500,196,199
-1,305687,199,199
-1,307875,200,199
-1,310250,204,199
-1,312437,206,199
-1,315187,210,199
-1,317750,214,199
-1,320500,198,199
-1,323250,185,199
-1,325937,164,191
-1,328687,156,199
-1,331437,159,191
-1,335125,171,183
-1,338562,168,159
-1,341875,160,159
-1,345312,149,159
-1,348437,148,175
-1,351375,143,175
-1,354687,138,175
-1,357750,135,183
1504844424227,875,129,175
-1,4187,128,175
-1,6812,125,191
-1,9000,113,199
-1,14000,83,199
-1,17125,43,183
-1,20250,42,183
-1,23187,45,183
-1,26687,45,167
-1,29750,40,167
-1,32312,37,191
-1,35437,40,183
-1,38562,25,159
-1,41125,20,183
-1,52625,23,70
-1,55375,17,183
-1,58125,18,191
-1,60875,17,191
-1,63437,12,199
-1,65812,14,199
-1,68937,23,175
-1,72062,23,167
-1,75562,13,167
-1,84625,13,84
-1,97312,9,45
-1,104937,52,98
-1,107500,57,191
-1,110562,56,175
-1,113125,54,191
-1,116625,55,183
-1,120062,65,175
-1,127562,51,98
-1,136750,65,84
-1,139312,64,191
-1,141875,66,191
-1,144562,69,199
-1,147312,69,191
-1,150062,69,191
-1,152812,75,199
-1,155562,96,191
-1,168375,1,45
-1,181187,144,35
-1,183687,149,191
-1,186250,146,199
-1,189937,213,183
-1,193062,174,191
-1,203437,252,65
-1,206000,339,191
-1,208750,341,183
-1,211500,344,191
-1,214250,349,191
-1,217000,343,191
-1,219750,348,191
-1,222500,358,191
-1,225062,359,191
-1,227875,368,191
-1,230625,376,191
-1,233375,380,191
-1,236125,350,191
-1,242250,105,191
-1,244812,76,191
-1,247500,73,191
-1,250250,68,191
-1,253000,66,191
-1,255562,71,199
-1,258312,67,191
-1,261062,62,191
-1,263812,62,191
-1,266562,62,191
-1,269312,57,183
-1,272000,56,191
-1,274750,56,191
-1,277312,53,191
-1,280625,134,183
-1,283187,198,199
-1,285750,195,199
-1,287937,191,199
-1,290125,193,199
-1,292312,192,199
-1,294500,192,199
-1,297062,191,199
-1,299625,193,199
-1,302187,197,199
-1,304562,198,199
-1,306750,200,199
-1,309125,203,199
-1,311312,205,199
-1,313500,207,199
-1,316062,210,199
-1,318625,209,199
-1,321187,196,199
-1,323375,178,199
-1,325937,166,199
-1,328500,154,199
-1,330875,157,191
-1,334000,167,191
-1,342062,165,98
-1,345500,150,167
-1,348625,146,183
-1,351750,138,175
-1,354875,131,175
-1,357937,132,175
1504844424227,687,124,175
-1,3812,123,175
-1,6437,125,183
-1,8812,113,199
-1,13250,90,199
-1,16375,45,183
-1,18937,44,183
-1,22062,44,183
-1,25562,50,167
-1,29062,54,159
-1,31812,40,191
-1,35062,37,183
-1,38187,24,159
-1,40750,14,175
-1,52062,25,70
-1,54625,18,183
-1,57375,17,183
-1,60125,14,191
-1,62500,17,199
-1,64687,12,199
-1,67437,17,191
-1,75187,22,98
-1,83875,17,98
-1,96437,22,45
-1,104250,51,98
-1,106937,54,191
-1,109687,61,191
-1,112437,54,191
-1,115687,55,183
-1,118812,61,159
-1,127375,54,98
-1,133250,50,183
-1,135812,64,191
-1,138562,68,191
-1,141312,66,191
-1,144062,66,191
-1,146437,72,191
-1,149000,69,199
-1,151562,75,191
-1,154125,82,191
-1,166875,158,40
-1,179687,139,35
-1,182250,140,199
-1,184812,141,191
-1,188125,222,175
-1,190687,167,183
-1,193750,192,183
-1,204000,266,65
-1,206562,339,191
-1,209312,343,191
-1,212062,344,191
-1,214812,350,191
-1,217562,345,191
-1,220625,350,191
-1,223250,358,191
-1,225812,363,183
-1,228562,371,191
-1,231187,380,183
-1,233937,373,191
-1,236687,348,191
-1,242250,97,191
-1,244812,75,191
-1,247875,72,191
-1,250437,66,191
-1,253187,68,191
-1,255750,70,191
-1,258312,68,191
-1,261062,63,191
-1,263625,61,191
-1,266000,62,191
-1,268750,60,191
-1,271500,60,191
-1,274250,57,191
-1,276937,59,191
-1,280437,130,183
-1,283000,197,199
-1,285375,196,199
-1,287562,194,199
-1,289750,195,199
-1,291937,193,199
-1,294125,193,199
-1,296312,193,199
-1,298562,195,199
-1,300750,196,199
-1,302937,198,199
-1,305500,196,199
-1,307875,203,199
-1,310250,204,199
-1,312437,207,199
-1,314625,209,199
-1,317187,214,199
-1,319937,195,191
-1,322687,190,199
-1,325437,167,199
-1,328125,156,191
-1,330875,159,191
-1,333437,167,191
-1,341500,167,98
-1,348625,146,98
-1,351750,144,167
-1,354875,134,167
-1,357937,132,183
1504844424227,875,134,175
-1,4000,128,175
-1,6625,122,191
-1,9187,111,199
-1,14000,82,191
-1,16750,35,183
-1,19500,42,183
-1,22250,45,183
-1,25375,44,175
-1,31937,40,112
-1,35062,34,191
-1,38562,27,159
-1,41500,19,183
-1,52812,24,70
-1,55375,18,191
-1,57937,13,191
-1,60687,18,191
-1,63062,17,199
-1,65250,13,199
-1,68375,17,183
-1,71500,13,159
-1,74625,22,167
-1,83125,19,98
-1,95875,22,50
-1,104562,45,98
-1,107125,57,191
-1,110187,54,183
-1,112750,54,191
-1,115875,53,183
-1,118812,65,159
-1,127375,54,84
-1,133437,61,175
-1,136000,64,191
-1,138562,65,191
-1,141125,64,191
-1,143875,66,191
-1,146437,71,191
-1,149187,69,191
-1,151875,72,191
-1,154625,85,191
-1,167437,191,45
-1,180250,133,60
-1,182812,144,199
-1,185375,135,191
-1,188125,235,175
-1,190875,161,183
-1,194125,197,175
-1,203812,267,72
-1,206375,341,191
-1,209125,343,191
-1,211687,346,191
-1,214250,348,191
-1,217000,344,191
-1,220125,349,183
-1,222687,354,183
-1,225437,359,191
-1,228187,368,191
-1,230812,379,191
-1,233562,372,191
-1,236312,349,191
-1,242250,102,191
-1,244812,74,191
-1,247875,72,183
-1,250437,68,191
-1,253187,66,191
-1,255937,71,199
-1,258687,68,191
-1,261437,63,191
-1,264000,59,191
-1,266562,61,191
-1,269437,59,191
-1,272187,58,191
-1,274937,55,191
-1,277687,57,191
-1,281000,159,167
-1,283187,196,199
-1,285375,196,199
-1,287375,193,199
-1,289562,193,199
-1,291750,193,199
-1,293937,193,199
-1,296187,193,199
-1,298375,193,199
-1,300562,197,199
-1,302750,198,199
-1,304937,199,199
-1,307125,204,199
-1,309500,204,199
-1,311687,206,199
-1,313875,208,199
-1,316062,212,199
-1,318625,210,191
-1,321187,197,199
-1,323937,178,199
-1,326687,163,191
-1,329437,157,191
-1,332187,159,191
-1,340750,169,98
-1,343687,150,167
-1,346437,147,183
-1,349562,150,167
-1,352125,136,183
-1,355187,135,175
-1,358312,131,183
1504844424227,1062,128,183
-1,3625,125,183
-1,6437,122,191
-1,8812,112,199
-1,13250,91,199
-1,16187,48,183
-1,19500,43,183
-1,22062,40,183
-1,25187,39,167
-1,28312,49,167
-1,30875,42,183
-1,33625,39,191
-1,36875,33,159
-1,39812,22,183
-1,44937,24,175
-1,53375,22,98
-1,56125,18,191
-1,58812,22,191
-1,61375,19,199
-1,63750,13,199
-1,66312,18,199
-1,69875,27,167
-1,73000,24,175
-1,76500,17,167
-1,85500,19,84
-1,97875,20,40
-1,104937,52,112
-1,107500,55,191
-1,110750,58,167
-1,113312,54,191
-1,117000,60,175
-1,121000,69,183
-1,128125,48,98
-1,136750,62,98
-1,139312,66,191
-1,142000,68,191
-1,144750,66,191
-1,147500,69,191
-1,150250,75,191
-1,153000,77,199
-1,155562,96,191
-1,168187,1,35
-1,181000,148,35
-1,183562,150,191
-1,185750,137,199
-1,189187,228,175
-1,192125,168,175
-1,195812,204,167
-1,199062,197,175
-1,205812,331,112
-1,208375,344,191
-1,210937,345,191
-1,213687,348,191
-1,216437,346,191
-1,219187,347,191
-1,221937,353,191
-1,224687,360,183
-1,227500,366,191
-1,230062,373,183
-1,232625,384,191
-1,235250,355,191
-1,238000,337,183
-1,244812,75,112
-1,247500,72,183
-1,250250,70,183
-1,253000,70,191
-1,255562,72,191
-1,258312,64,191
-1,261062,60,191
-1,263812,61,191
-1,266562,60,191
-1,269312,55,191
-1,272000,55,191
-1,274750,58,191
-1,277500,56,191
-1,280812,149,175
-1,283187,198,199
-1,285562,194,199
-1,287562,195,199
-1,289750,196,199
-1,291937,193,199
-1,294125,194,199
-1,296312,194,199
-1,298562,193,199
-1,300750,194,199
-1,302937,195,199
-1,305125,200,199
-1,307312,204,199
-1,309687,204,199
-1,311875,206,199
-1,314062,211,199
-1,316250,212,199
-1,318812,208,191
-1,321375,198,199
-1,323937,176,199
-1,326500,162,199
-1,329062,156,191
-1,331812,158,191
-1,335312,176,167
-1,338937,165,159
-1,346625,155,98
-1,349750,147,167
-1,352312,138,183
-1,355375,134,167
-1,358312,131,175
1504844424227,1250,120,183
-1,4187,128,183
-1,7000,124,183
-1,9562,110,199
-1,17687,50,98
-1,20250,49,183
-1,23187,45,175
-1,26875,43,159
-1,29937,34,159
-1,32500,40,191
-1,35812,37,175
-1,38937,25,167
-1,42000,18,183
-1,52812,20,70
-1,55375,18,183
-1,57937,18,191
-1,60500,19,191
-1,63062,17,199
-1,65437,18,199
-1,68562,20,183
-1,71687,20,167
-1,75187,15,175
-1,84437,19,84
-1,97000,23,40
-1,104750,55,98
-1,107312,57,191
-1,110375,59,183
-1,113125,54,191
-1,116250,58,183
-1,119750,67,159
-1,128312,43,98
-1,136937,62,84
-1,139500,65,191
-1,142000,67,191
-1,144750,65,191
-1,147312,73,191
-1,149875,72,191
-1,152625,75,191
-1,155375,94,191
-1,168187,1,35
-1,181000,150,35
-1,183562,153,191
-1,186250,147,199
-1,189937,207,175
-1,193062,178,191
-1,203437,250,70
-1,206000,339,191
-1,208562,341,191
-1,211125,344,191
-1,213687,348,191
-1,216437,348,191
-1,219187,345,191
-1,221937,356,191
-1,224687,359,191
-1,227500,366,191
-1,230250,379,191
-1,233000,382,191
-1,235750,354,191
-1,239062,334,191
-1,242250,73,175
-1,244625,75,191
-1,247187,72,191
-1,249875,69,183
-1,252625,69,191
-1,255375,70,191
-1,258125,69,191
-1,260875,63,191
-1,263625,63,191
-1,266375,59,191
-1,269125,59,183
-1,271812,58,191
-1,274562,57,191
-1,277312,55,191
-1,280625,147,183
-1,283187,198,199
-1,286125,197,199
-1,288312,193,199
-1,290500,193,199
-1,292687,194,199
-1,294875,194,199
-1,297062,194,199
-1,299250,193,199
-1,301437,199,199
-1,303625,200,199
-1,305875,201,199
-1,308062,203,199
-1,310250,205,199
-1,312812,208,199
-1,315375,211,199
-1,317937,216,199
-1,320312,193,199
-1,322875,189,199
-1,325437,169,191
-1,328000,158,191
-1,330562,159,191
-1,333250,164,191
-1,342062,170,98
-1,345187,146,167
-1,348062,148,167
-1,351187,139,175
-1,354500,139,167
-1,357562,135,183
1504844424228,875,130,183
-1,4000,128,183
-1,6625,127,183
-1,9000,110,199
-1,13812,85,191
-1,17125,49,175
-1,20250,43,183
-1,23375,45,175
-1,26875,45,167
-1,29937,40,167
-1,32500,39,191
-1,35437,37,175
-1,38187,22,175
-1,40937,19,175
-1,52437,24,70
-1,55000,20,183
-1,57562,18,183
-1,60125,19,191
-1,62500,18,199
-1,64687,15,199
-1,67437,18,191
-1,70937,23,159
-1,74062,28,175
-1,83125,19,84
-1,95500,22,45
-1,104062,49,98
-1,106937,58,191
-1,110062,62,183
-1,112625,56,199
-1,115687,52,183
-1,118812,66,159
-1,127250,52,98
-1,133250,65,183
-1,135812,64,191
-1,138375,70,183
-1,140937,65,191
-1,143500,69,183
-1,146062,71,191
-1,148437,72,199
-1,151000,71,191
-1,153562,75,191
-1,166187,138,45
-1,178937,1,40
-1,181500,137,191
-1,184062,147,183
-1,187187,178,199
-1,194687,185,98
-1,204375,281,72
-1,206937,338,191
-1,209687,344,183
-1,212062,344,191
-1,214812,347,191
-1,217375,346,183
-1,220312,352,191
-1,222875,355,191
-1,225437,362,191
-1,228000,368,191
-1,230625,379,191
-1,233187,381,191
-1,235750,355,191
-1,242250,123,191
-1,244812,75,191
-1,247500,77,191
-1,250250,69,191
-1,253000,68,191
-1,255750,71,191
-1,258312,68,191
-1,260875,64,183
-1,263437,60,191
-1,266187,64,191
-1,268750,61,191
-1,271500,58,183
-1,274062,58,191
-1,276750,56,191
-1,280062,115,183
-1,282250,195,191
-1,284437,197,199
-1,286500,194,199
-1,288875,193,199
-1,291562,194,199
-1,293812,192,199
-1,296000,193,199
-1,298187,194,199
-1,300375,197,199
-1,302562,198,199
-1,304750,198,199
-1,306937,200,199
-1,309312,203,199
-1,311875,206,199
-1,314250,208,199
-1,316437,212,199
-1,319000,206,199
-1,321750,195,199
-1,324500,173,199
-1,327250,158,199
-1,329812,156,199
-1,332562,159,191
-1,341687,168,84
-1,344812,154,175
-1,348062,150,167
-1,351187,143,175
-1,354312,137,175
-1,357250,129,175
1504844424228,500,128,183
-1,3625,129,183
-1,6250,125,183
-1,8625,109,199
-1,12687,103,199
-1,15625,44,175
-1,18375,38,175
-1,21187,37,183
-1,24312,43,175
-1,27750,53,167
-1,30312,37,183
-1,32875,38,191
-1,36375,34,175
-1,38937,19,183
-1,41625,18,183
-1,52812,25,70
-1,55375,22,183
-1,58125,15,183
-1,60500,18,191
-1,62687,17,199
-1,64875,17,199
-1,67437,14,191
-1,74812,14,98
-1,83875,14,84
-1,96437,14,45
-1,104437,50,98
-1,106937,56,191
-1,109875,56,183
-1,112437,55,191
-1,115500,58,191
-1,118625,64,167
-1,127562,53,84
-1,133437,55,175
-1,136000,63,191
-1,138562,68,191
-1,141125,66,191
-1,143687,66,183
-1,146437,69,191
-1,149187,69,191
-1,151875,72,191
-1,154625,85,191
-1,167437,224,35
-1,180250,130,40
-1,182812,147,191
-1,185375,137,199
-1,188500,239,175
-1,191000,165,191
-1,194312,199,175
-1,204000,272,72
-1,206562,340,191
-1,209125,340,191
-1,211687,345,191
-1,214250,350,191
-1,217000,346,191
-1,220125,348,183
-1,222687,356,191
-1,225250,362,191
-1,227875,369,191
-1,230625,377,191
-1,233375,379,191
-1,236125,351,191
-1,242250,130,191
-1,244625,76,191
-1,247312,74,191
-1,250062,67,191
-1,252812,67,191
-1,255187,72,191
-1,257750,68,191
-1,260312,65,191
-1,263062,64,191
-1,265812,62,191
-1,268375,62,191
-1,270937,56,183
-1,273500,57,191
-1,276250,55,191
-1,279312,65,183
-1,281875,197,199
-1,284437,198,199
-1,286500,193,199
-1,288875,194,199
-1,291375,194,199
-1,293625,193,199
-1,295812,194,199
-1,298000,196,199
-1,300187,197,199
-1,302375,197,199
-1,304562,198,199
-1,306750,202,199
-1,309125,204,199
-1,311687,206,199
-1,314250,209,199
-1,317000,214,191
-1,319562,200,191
-1,322312,193,191
-1,325062,168,199
-1,327625,157,191
-1,330562,159,191
-1,333062,165,199
-1,342062,166,84
-1,345187,152,167
-1,348250,145,175
-1,351375,146,167
-1,354500,136,175
-1,357562,130,183
1504844424228,687,127,175
-1,3500,128,175
-1,6250,124,183
-1,8625,113,199
-1,13625,92,199
-1,16187,45,183
-1,18937,45,183
-1,21750,39,175
-1,25000,35,175
-1,28125,47,159
-1,31062,40,175
-1,33812,38,191
-1,40937,27,112
-1,52625,18,70
-1,55187,15,183
-1,57750,20,183
-1,60312,19,191
-1,63062,18,199
-1,65625,15,199
-1,68750,20,183
-1,71875,18,167
-1,75000,18,167
-1,84062,25,84
-1,96437,10,45
-1,104437,48,98
-1,107125,56,191
-1,110375,60,175
-1,113312,54,191
-1,116812,65,183
-1,120812,64,183
-1,128500,45,98
-1,137625,67,84
-1,140187,65,191
-1,142750,69,191
-1,145312,67,191
-1,147875,71,191
-1,150625,74,191
-1,153375,74,191
-1,160125,104,191
-1,172750,1,25
-1,183687,145,70
-1,186250,157,199
-1,189750,212,175
-1,192875,176,183
-1,196312,211,159
-1,199812,207,191
-1,206187,336,126
-1,208750,342,191
-1,211312,346,191
-1,214062,348,191
-1,216812,347,191
-1,219562,348,191
-1,222312,356,191
-1,225062,362,191
-1,227875,368,191
-1,230625,378,191
