TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,152.437,84,191
-1,165.187,1,55
-1,177.687,164,35
-1,180.187,142,199
-1,182.562,144,191
-1,185.625,199,183
-1,188.562,164,159
-1,191.812,193,175
-1,202.0,262,78
-1,204.75,338,183
-1,207.5,342,191
-1,210.062,347,191
-1,212.625,349,191
-1,215.187,345,191
-1,217.75,349,191
-1,220.5,354,191
-1,223.062,361,191
-1,225.812,367,191
-1,228.562,377,191
-1,231.375,383,191
-1,233.937,355,199
-1,236.687,330,191
-1,239.25,313,191
-1,244.937,166,191
-1,247.5,75,183
-1,250.625,77,183
-1,253.187,70,183
-1,255.75,66,191
-1,258.312,64,191
-1,261.062,63,191
-1,263.812,59,191
-1,266.5,62,191
-1,269.062,60,183
-1,271.75,65,183
-1,274.5,63,183
-1,277.187,63,191
-1,279.937,168,167
-1,282.312,196,199
-1,284.5,196,199
-1,287.187,194,199
-1,289.625,193,199
-1,292.187,196,199
-1,294.75,194,199
-1,297.375,194,199
-1,299.937,199,199
-1,302.687,198,199
-1,304.937,199,199
-1,307.125,203,199
-1,309.312,206,199
-1,311.5,209,199
-1,313.687,213,199
-1,316.25,215,199
-1,319.0,199,199
-1,321.562,179,191
-1,324.125,164,191
-1,326.687,156,199
-1,329.437,159,199
-1,332.937,174,183
-1,336.562,164,159
-1,339.875,154,175
-1,343.312,152,167
-1,346.437,148,183
-1,349.562,148,175
-1,352.625,139,175
-1,355.187,127,183
-1,357.937,128,175
1504844544956,0.875,131,175
-1,3.437,123,183
-1,6.0,118,191
-1,8.75,113,199
-1,16.437,49,98
-1,19.562,40,175
-1,22.625,39,175
-1,29.375,39,112
-1,31.937,40,191
-1,39.125,28,98
-1,50.687,18,70
-1,53.25,18,191
-1,55.812,17,191
-1,58.437,18,191
-1,61.0,17,199
-1,63.562,17,199
-1,66.5,18,183
-1,69.625,20,159
-1,72.562,13,167
-1,76.75,13,167
-1,79.875,20,167
-1,84.25,24,175
-1,97.0,24,45
-1,103.125,54,126
-1,105.687,58,191
-1,108.375,58,175
-1,111.312,55,191
-1,114.812,60,183
-1,118.437,69,175
-1,125.937,45,98
-1,134.687,62,84
-1,137.25,68,191
-1,139.625,69,191
-1,142.187,69,191
-1,144.75,69,191
-1,147.312,71,191
-1,149.875,74,191
-1,152.437,85,191
-1,165.312,180,40
-1,178.062,145,45
-1,180.562,144,191
-1,182.937,139,199
-1,185.812,216,175
-1,189.125,165,167
-1,192.187,196,167
-1,202.0,268,72
-1,204.562,338,191
-1,207.125,342,191
-1,209.875,346,191
-1,212.625,350,191
-1,215.375,346,191
-1,218.062,348,191
-1,220.812,355,191
-1,223.437,362,183
-1,226.187,371,191
-1,228.937,379,191
-1,231.687,379,191
-1,234.5,350,191
-1,237.25,327,191
-1,240.0,307,191
-1,244.937,116,183
-1,247.5,78,183
-1,250.25,77,191
-1,253.0,69,191
-1,255.562,66,191
-1,258.312,64,183
-1,261.062,64,183
-1,263.812,65,183
-1,266.5,58,183
-1,269.437,61,183
-1,272.125,61,183
-1,274.687,62,183
-1,277.187,63,183
-1,280.125,163,175
-1,282.5,197,199
-1,284.625,194,199
-1,287.0,193,199
-1,289.625,194,199
-1,291.812,196,199
-1,294.375,191,199
-1,297.0,195,199
-1,299.562,196,199
-1,301.937,198,199
-1,304.187,198,199
-1,306.375,201,199
-1,308.437,206,199
-1,310.625,207,199
-1,313.187,212,199
-1,315.875,214,199
-1,318.312,196,199
-1,320.5,189,191
-1,323.062,168,199
-1,325.625,157,191
-1,328.125,158,191
-1,330.875,160,191
-1,339.875,165,84
-1,342.937,154,167
-1,345.875,145,167
-1,348.625,142,183
-1,351.375,139,191
-1,354.125,134,183
-1,356.875,128,183
-1,359.625,127,175
1504844544957,2.687,130,183
-1,5.25,125,183
-1,7.625,112,199
-1,16.25,54,98
-1,19.375,44,183
-1,22.625,45,183
-1,26.312,48,159
-1,28.875,39,183
-1,31.625,37,191
-1,35.062,34,159
-1,38.187,17,183
-1,43.125,24,175
-1,52.125,22,84
-1,54.75,18,191
-1,57.5,14,191
-1,59.875,19,199
-1,62.125,17,199
-1,64.687,18,199
-1,68.375,10,167
-1,71.437,20,183
-1,74.937,24,167
-1,83.875,20,84
-1,96.625,14,40
-1,103.125,58,112
-1,105.875,58,191
-1,108.937,55,175
-1,111.5,55,191
-1,121.562,61,84
-1,124.5,38,175
-1,127.75,43,183
-1,135.812,66,98
-1,138.375,65,191
-1,140.937,71,191
-1,143.5,67,191
-1,146.25,70,191
-1,148.625,72,191
-1,151.187,74,191
-1,153.75,99,191
-1,166.625,1,45
-1,179.312,145,70
-1,181.875,151,183
-1,184.375,160,199
-1,187.812,209,183
-1,190.937,181,183
-1,201.437,249,70
-1,204.0,341,191
-1,206.75,340,191
-1,209.125,344,191
-1,211.875,349,191
-1,214.437,348,191
-1,217.187,349,191
-1,220.125,354,183
-1,222.875,362,183
-1,225.625,368,191
-1,228.375,377,191
-1,231.187,381,191
-1,233.937,355,191
-1,236.687,330,191
-1,239.437,313,191
-1,244.937,142,191
-1,247.5,76,183
-1,250.625,73,175
-1,253.187,66,183
-1,255.937,67,183
-1,258.5,65,183
-1,261.25,63,191
-1,263.812,62,183
-1,266.5,61,183
-1,269.062,62,191
-1,271.625,61,183
-1,274.312,62,183
-1,277.062,64,183
-1,280.312,164,167
-1,282.812,198,199
-1,285.375,196,199
-1,287.937,195,199
-1,290.187,196,199
-1,292.375,192,199
-1,294.562,194,199
-1,296.812,196,199
-1,299.0,198,199
-1,301.25,199,199
-1,303.437,199,199
-1,305.625,201,199
-1,307.875,204,199
-1,310.062,206,199
-1,312.625,210,199
-1,315.375,215,199
-1,318.125,198,199
-1,320.812,189,191
-1,323.562,167,199
-1,326.312,157,191
-1,329.062,158,191
-1,331.812,167,191
-1,339.875,166,98
-1,343.312,156,167
-1,346.625,144,167
-1,349.562,139,167
-1,352.812,137,175
-1,355.937,133,175
-1,359.062,132,183
1504844544957,1.812,127,175
-1,4.562,125,183
-1,7.125,113,199
-1,12.062,81,191
-1,14.625,43,183
-1,17.312,49,175
-1,20.062,44,183
-1,23.75,51,175
-1,27.187,44,159
-1,29.937,39,191
-1,33.062,37,191
-1,36.187,34,159
-1,39.25,23,175
-1,50.5,20,70
-1,53.25,18,183
-1,56.0,17,183
-1,58.437,20,191
-1,60.625,17,199
-1,62.812,18,199
-1,65.437,13,191
-1,68.687,19,167
-1,72.0,17,175
-1,80.625,19,84
-1,93.375,17,45
-1,102.25,50,84
-1,104.75,58,191
-1,108.062,62,183
-1,110.562,56,191
-1,113.875,57,183
-1,117.0,66,167
-1,125.937,52,84
-1,134.875,66,84
-1,137.437,66,191
-1,140.187,67,191
-1,142.937,67,199
-1,145.687,72,191
-1,148.437,73,191
-1,151.187,74,199
-1,153.937,99,191
-1,166.812,272,40
-1,179.5,137,40
-1,182.0,152,183
-1,184.75,166,199
-1,188.375,199,183
-1,191.437,181,191
-1,194.875,198,159
-1,203.125,314,91
-1,205.812,340,191
-1,208.562,342,191
-1,211.312,346,191
-1,213.875,346,191
-1,216.625,345,191
-1,219.187,349,191
-1,221.937,355,191
-1,224.5,367,191
-1,227.312,371,191
-1,230.062,385,191
-1,232.812,364,191
-1,235.375,339,191
-1,238.187,318,191
-1,240.937,299,191
-1,248.25,77,98
-1,251.0,74,183
-1,253.75,66,191
-1,256.5,64,191
-1,259.25,66,191
-1,262.0,63,191
-1,264.875,61,191
-1,267.437,60,183
-1,270.125,58,183
-1,272.875,62,183
-1,275.562,60,191
-1,278.312,61,183
-1,280.687,198,199
-1,282.812,195,199
-1,285.0,194,199
-1,287.187,191,199
-1,289.812,195,199
-1,292.375,195,199
-1,295.125,192,199
-1,297.375,193,199
-1,299.562,193,199
-1,301.75,196,199
-1,304.0,198,199
-1,306.187,201,199
-1,308.937,204,199
-1,311.125,208,199
-1,313.687,211,199
-1,316.25,212,191
-1,318.812,193,199
-1,321.562,180,199
-1,324.312,163,191
-1,327.062,156,191
-1,329.812,157,191
-1,333.437,172,159
-1,341.5,160,98
-1,345.0,150,159
-1,348.062,142,167
-1,351.187,134,175
-1,354.312,132,167
-1,357.437,131,175
1504844544957,0.5,130,175
-1,3.25,123,183
-1,6.0,116,183
-1,8.75,112,199
-1,16.625,40,98
-1,19.687,43,183
-1,22.812,50,175
-1,26.125,43,159
-1,29.25,38,183
-1,31.812,33,191
-1,39.437,27,98
-1,50.687,22,70
-1,53.437,19,183
-1,56.187,17,191
-1,58.937,18,199
-1,61.375,17,199
-1,63.562,17,199
-1,66.5,24,183
-1,69.812,20,159
-1,72.75,22,175
-1,81.5,22,84
-1,94.25,22,40
-1,102.25,52,98
-1,104.75,57,191
-1,107.875,59,183
-1,110.562,54,191
-1,113.687,57,191
-1,116.625,66,175
-1,125.187,51,84
-1,131.625,62,175
-1,134.375,66,191
-1,136.937,63,191
-1,139.5,68,191
-1,142.187,69,191
-1,144.937,73,191
-1,147.687,72,191
-1,150.437,72,191
-1,153.187,93,191
-1,166.062,1,40
-1,178.562,148,70
-1,181.125,153,191
-1,183.5,138,199
-1,186.937,227,175
-1,190.0,166,183
-1,193.625,199,167
-1,197.062,192,183
-1,204.187,331,112
-1,207.125,346,191
-1,209.687,343,191
-1,212.25,349,191
-1,214.812,345,191
-1,217.562,351,183
-1,220.312,355,191
-1,222.875,362,191
-1,225.625,367,191
-1,228.375,375,191
-1,231.187,386,191
-1,233.937,356,191
-1,236.687,330,183
-1,239.437,313,191
-1,245.125,145,191
-1,247.687,76,183
-1,250.25,75,183
-1,252.812,70,191
-1,255.375,69,191
-1,257.937,65,191
-1,260.687,60,191
-1,263.437,64,183
-1,266.0,64,183
-1,269.062,58,183
-1,271.625,64,183
-1,274.312,62,183
-1,276.875,65,191
-1,279.937,156,183
-1,282.125,198,199
-1,284.312,194,199
-1,286.687,195,199
-1,288.875,196,199
-1,291.062,195,199
-1,293.312,195,199
-1,295.5,194,199
-1,297.75,194,199
-1,300.312,199,199
-1,302.875,199,199
-1,305.437,199,199
-1,308.25,205,199
-1,310.437,207,199
-1,313.0,211,199
-1,315.562,217,191
-1,318.125,197,191
-1,320.687,190,191
-1,323.375,168,199
-1,325.75,159,191
-1,328.312,159,191
-1,331.062,158,191
-1,339.5,171,84
-1,342.812,160,167
-1,345.875,144,167
-1,348.812,145,175
-1,352.125,136,183
-1,355.187,129,183
-1,358.312,128,183
1504844544957,1.062,129,183
-1,3.625,126,175
-1,5.812,116,191
-1,8.375,113,199
-1,16.437,42,98
-1,19.562,45,167
-1,22.625,44,175
-1,26.125,42,159
-1,29.062,42,175
-1,31.625,33,191
-1,38.75,27,98
-1,50.687,27,70
-1,53.25,22,183
-1,55.812,19,191
-1,58.437,18,191
-1,61.0,17,199
-1,63.375,17,199
-1,66.312,18,191
-1,69.437,18,159
-1,72.562,15,167
-1,81.125,22,98
-1,93.562,20,45
-1,102.062,50,98
-1,104.75,57,191
-1,107.5,62,183
-1,110.562,56,191
-1,113.687,57,191
-1,116.625,65,167
-1,125.375,47,84
-1,131.25,54,175
-1,133.812,65,191
-1,136.562,67,191
-1,139.312,66,191
-1,142.0,67,191
-1,144.75,72,191
-1,147.5,73,191
-1,150.25,73,191
-1,153.0,88,191
-1,165.687,1,35
-1,178.375,138,55
-1,180.937,150,191
-1,183.5,136,199
-1,186.562,230,167
-1,189.625,162,183
-1,193.062,200,175
-1,196.5,181,159
-1,203.812,329,104
-1,206.375,342,191
-1,209.312,344,191
-1,211.875,348,191
-1,214.437,346,191
-1,217.0,348,183
-1,219.75,350,191
-1,222.5,359,191
-1,225.25,367,191
-1,228.0,376,191
-1,230.812,385,191
-1,233.562,358,183
-1,236.312,333,191
-1,239.062,313,191
-1,244.937,178,191
-1,247.5,77,183
-1,250.25,75,191
-1,252.812,72,183
-1,255.562,66,183
-1,258.312,66,191
-1,261.062,64,191
-1,263.625,64,183
-1,266.312,67,183
-1,268.875,63,183
-1,271.437,64,183
-1,274.125,64,183
-1,276.687,63,183
-1,280.125,144,183
-1,282.312,198,199
-1,284.5,196,199
-1,286.812,194,199
-1,289.437,194,199
-1,292.0,195,199
-1,294.375,192,199
-1,296.625,195,199
-1,298.812,199,199
-1,301.062,195,199
-1,303.25,199,199
-1,305.437,201,199
-1,308.062,205,199
-1,310.25,206,199
-1,312.812,212,199
-1,315.375,214,199
-1,317.937,196,199
-1,320.5,191,191
-1,323.25,168,199
-1,325.75,158,191
-1,328.312,157,191
-1,330.687,160,191
-1,339.687,166,84
-1,343.125,158,167
-1,346.812,152,167
-1,349.375,138,175
-1,352.5,136,175
-1,355.562,131,175
-1,358.687,133,175
1504844544958,1.437,127,183
-1,4.187,124,183
-1,6.562,112,199
-1,10.562,105,199
-1,13.687,40,183
-1,16.812,39,175
-1,19.875,44,183
-1,23.187,43,175
-1,26.312,55,167
-1,28.875,38,175
-1,31.437,38,191
-1,38.562,24,98
-1,50.687,19,70
-1,53.25,22,183
-1,55.812,22,191
-1,58.437,20,191
-1,60.812,13,199
-1,63.0,19,199
-1,65.625,10,191
-1,73.437,22,98
-1,82.437,17,84
-1,95.0,18,40
-1,102.625,49,98
-1,105.125,57,191
-1,107.875,59,183
-1,110.75,54,191
-1,114.437,57,191
-1,118.062,71,167
-1,126.125,45,98
-1,135.25,65,84
-1,138.0,66,191
-1,140.562,69,191
-1,143.312,67,191
-1,146.062,70,191
-1,148.812,72,191
-1,151.562,74,191
-1,159.812,124,191
-1,172.5,1,35
-1,181.5,144,84
-1,184.0,143,199
-1,187.625,215,183
-1,190.75,175,183
-1,201.625,253,70
-1,204.187,339,191
-1,206.75,342,183
-1,209.5,348,191
-1,212.062,348,191
-1,214.625,346,191
-1,217.187,348,183
-1,220.125,354,191
-1,222.687,362,183
-1,225.25,366,199
-1,227.875,376,191
-1,230.437,385,191
-1,233.187,365,191
-1,235.937,337,183
-1,238.75,316,191
-1,241.5,298,191
-1,248.062,77,112
-1,250.625,72,183
-1,253.187,65,191
-1,255.75,69,183
-1,258.5,65,183
-1,261.062,64,183
-1,263.625,64,191
-1,266.5,61,183
-1,269.062,61,183
-1,271.625,62,191
-1,274.312,65,191
-1,277.062,63,191
-1,280.312,155,183
-1,282.812,196,199
-1,285.375,195,199
-1,287.75,193,199
-1,290.0,193,199
-1,292.187,195,199
-1,294.375,193,199
-1,296.625,194,199
-1,298.812,196,199
-1,301.062,195,199
-1,303.25,199,199
-1,305.437,200,199
-1,307.687,204,199
-1,310.25,208,199
-1,312.625,210,199
-1,315.187,213,199
-1,317.75,196,191
-1,320.312,193,199
-1,322.875,169,199
-1,325.625,158,191
-1,328.312,157,199
-1,331.062,160,199
-1,339.875,164,84
-1,343.312,155,159
-1,346.437,143,175
-1,349.375,143,167
-1,352.625,138,175
-1,355.75,129,183
-1,358.687,130,183
1504844544958,1.625,131,175
-1,4.75,126,183
-1,6.937,113,199
-1,11.5,90,199
-1,14.062,47,183
-1,17.125,42,175
-1,19.687,40,183
-1,23.0,48,175
-1,26.5,44,159
-1,29.062,38,183
-1,31.937,39,191
-1,34.875,34,159
-1,37.625,22,175
-1,42.75,30,183
-1,51.937,23,84
-1,54.562,19,191
-1,57.312,13,191
-1,59.5,19,199
-1,61.75,18,199
-1,63.937,13,199
-1,66.875,20,183
-1,70.0,27,175
-1,73.125,22,167
-1,82.062,18,84
-1,94.625,14,40
-1,102.25,53,98
-1,104.437,59,191
-1,106.937,61,191
-1,109.5,57,199
-1,112.437,53,191
-1,121.937,62,84
-1,124.687,35,175
-1,128.312,51,183
-1,135.437,65,98
-1,138.0,66,199
-1,140.562,65,191
-1,143.125,67,191
-1,145.875,72,191
-1,148.437,70,191
-1,151.187,74,199
-1,153.937,98,191
-1,166.437,273,55
-1,179.312,143,40
-1,182.0,151,183
-1,185.125,167,199
-1,192.562,183,98
-1,202.375,277,72
-1,204.937,339,191
-1,207.5,343,191
-1,210.25,344,191
-1,212.625,352,191
-1,215.187,343,191
-1,217.75,350,191
-1,220.312,357,191
-1,223.062,361,183
-1,225.812,371,191
-1,228.562,376,191
-1,231.375,379,191
-1,234.125,354,191
-1,236.875,328,191
-1,239.625,310,191
-1,245.125,125,191
-1,247.687,76,191
-1,250.25,72,183
-1,252.812,71,183
-1,255.375,67,183
-1,258.125,66,183
-1,260.687,63,191
-1,263.437,61,191
-1,266.187,62,183
-1,268.687,61,183
-1,271.25,59,183
-1,273.75,61,183
-1,276.5,64,191
-1,279.75,128,191
-1,281.937,198,199
-1,284.125,196,199
-1,286.5,193,199
-1,288.687,193,199
-1,290.875,195,199
-1,293.125,194,199
-1,295.312,194,199
-1,297.562,196,199
-1,299.75,196,199
-1,301.937,199,199
-1,304.187,200,199
-1,306.375,203,199
-1,308.562,206,199
-1,310.812,207,199
-1,313.0,210,199
-1,315.562,215,199
-1,318.125,197,199
-1,320.812,189,191
-1,323.562,165,199
-1,326.312,157,191
-1,329.062,159,191
-1,332.375,171,191
-1,340.937,163,98
-1,344.437,153,159
-1,347.562,147,175
-1,350.437,137,175
-1,353.562,137,183
-1,356.875,131,175
-1,360.0,128,183
1504844544958,2.687,129,191
-1,5.437,123,183
-1,8.0,112,199
-1,16.25,42,98
-1,19.187,49,175
-1,22.437,43,175
-1,25.937,43,167
-1,28.687,44,175
-1,31.25,35,191
-1,38.75,29,98
-1,50.687,22,70
-1,53.25,17,183
-1,55.812,17,183
-1,58.625,14,191
-1,61.0,17,199
-1,63.187,18,199
-1,65.812,10,191
-1,73.812,27,98
-1,82.812,20,84
-1,95.375,24,40
-1,102.75,54,98
-1,105.312,54,191
-1,108.062,58,183
-1,110.75,54,191
-1,114.062,54,183
-1,117.0,68,175
-1,126.125,48,84
-1,135.437,68,84
-1,138.0,67,191
-1,140.562,69,199
-1,143.125,68,191
-1,145.687,70,191
-1,148.437,72,191
-1,151.187,76,199
-1,153.937,97,191
-1,166.625,1,35
-1,179.312,143,45
-1,181.875,151,191
-1,184.375,154,199
-1,187.625,207,183
-1,190.562,169,183
-1,194.187,209,159
-1,198.187,208,191
-1,201.062,335,167
-1,203.812,342,191
-1,206.562,340,191
-1,209.125,344,191
-1,211.875,346,191
-1,214.625,346,191
-1,217.562,348,191
-1,220.5,355,191
-1,223.062,360,191
-1,225.812,368,191
-1,228.562,377,191
-1,231.375,380,183
-1,234.125,355,191
-1,236.875,330,191
-1,239.625,310,191
-1,244.812,134,191
-1,247.312,75,183
-1,250.062,71,183
-1,252.812,70,191
-1,255.562,64,191
-1,258.312,66,191
-1,261.062,63,183
-1,263.625,60,191
-1,266.312,63,183
-1,269.062,63,183
-1,271.75,61,183
-1,274.5,60,183
-1,277.187,61,191
-1,280.5,166,167
-1,283.0,198,199
-1,285.562,196,199
-1,288.312,193,199
-1,290.687,196,199
-1,292.937,194,199
-1,295.125,195,199
-1,297.75,196,199
-1,300.125,196,199
-1,302.312,198,199
-1,304.562,199,199
-1,306.75,203,199
-1,308.937,205,199
-1,311.5,209,191
-1,314.062,212,199
-1,316.812,211,199
-1,319.562,198,199
-1,321.937,174,199
-1,324.125,164,191
-1,326.687,157,191
-1,329.437,159,199
-1,332.937,169,183
-1,340.937,161,98
-1,344.062,149,167
-1,347.0,152,167
-1,350.25,141,175
-1,353.375,140,183
-1,356.5,131,175
-1,359.625,133,175
